record_id,tsv_index,shuffled_rank,question,msc_code,domain,raw_response,model,latency_sec,timestamp
7093,7093,660,Which metric shows the largest difference between the two datasets?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.094616417,2025-11-19T11:21:08.473964+00:00
5734,5734,662,What is the difference between the highest and lowest Combined values?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.530357458,2025-11-19T11:21:09.245284+00:00
83,83,664,Which model had a higher average success rate with human participant H5?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.721602792,2025-11-19T11:21:10.615212+00:00
7887,7887,668,Which method has the highest percentage of votes for PixArt-α?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.298841375,2025-11-19T11:21:12.544386+00:00
797,797,669,Which data type has the lowest accuracy mean among all listed?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,2.378318833,2025-11-19T11:21:12.993714+00:00
5588,5588,663,How many feature injection methods have an Ons. ACC score below 0.3?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.579731042,2025-11-19T11:21:13.229386+00:00
7402,7402,665,What is the difference between the highest and lowest page numbers shown?,97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,5.64481675,2025-11-19T11:21:13.461935+00:00
620,620,666,"If you prioritize minimizing MEAN over maximizing PESQ, which setting would you choose?",94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,5.16453025,2025-11-19T11:21:13.633416+00:00
6277,6277,670,"If you divide the Embedding Dimensions by the Num Heads, what do you get?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.038927292,2025-11-19T11:21:16.583469+00:00
7899,7899,672,Which model has the highest mean Pearson correlation?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.371770416,2025-11-19T11:21:16.601538+00:00
2872,2872,671,"If you combine the semantic classes of CAOS BDDAnomaly [30] and PANIC (ours), what is the total number of semantic classes?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.119986834,2025-11-19T11:21:17.113824+00:00
1765,1765,674,Which cell type has a proportion less than 0.05 but more than 0.01?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.509846625,2025-11-19T11:21:17.143389+00:00
4636,4636,673,Which prediction method has the highest FG-ARI score for the ResNet version?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.290433833,2025-11-19T11:21:17.752480+00:00
1697,1697,667,"If you multiply the value in row 3.3 by 2, what is the result?",97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,10.01476658,2025-11-19T11:21:18.489401+00:00
7608,7608,677,What is the lowest Validation MAE value when σ_X = 0?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.606413333,2025-11-19T11:21:20.720395+00:00
6496,6496,676,What percentage of the highest MAE value is the lowest MAE value?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.178170709,2025-11-19T11:21:21.779815+00:00
5900,5900,678,What is the difference between the highest and lowest FABP7 values across all models?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,5.113387833,2025-11-19T11:21:22.256907+00:00
7198,7198,675,What is the sum of the Batch Sizes for both configurations?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,6.440575333,2025-11-19T11:21:23.024190+00:00
6863,6863,681,What is the ratio of Precision Peak between Hy_PopMosq and Dy_PopMosq?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.138336292,2025-11-19T11:21:24.858884+00:00
2750,2750,680,"What is the average of the values for SFT + emb at 30, 50, and 100?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.548974875,2025-11-19T11:21:25.038513+00:00
40,40,683,"Which method has the lowest MAPE for PEMS08, and what is the value?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.360065833,2025-11-19T11:21:25.617203+00:00
7277,7277,679,What is the product of the Num Layers and Num Heads values?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,8.647469417,2025-11-19T11:21:26.400260+00:00
3684,3684,682,Which anomaly results in a wrong graph structure for the operator?,47,Operator theory,"MSC code: 47
Domain: Operator theory",gpt-5-mini,5.690856458,2025-11-19T11:21:27.470856+00:00
2292,2292,684,"If you add the elapsed times of FOM and POD-NN, what is the total?",65,Numerical analysis,"MSC code: 65
Domain: Numerical analysis",gpt-5-mini,4.917155125,2025-11-19T11:21:27.941465+00:00
3602,3602,685,What is the difference in Gen-Polar between Mol-StrucTok and - w.o. feature normalization?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.771091875,2025-11-19T11:21:29.630146+00:00
3779,3779,687,Which # Number has the highest Aesthetic Quality?,11,Number theory,"MSC code: 11
Domain: Number theory",gpt-5-mini,4.340836542,2025-11-19T11:21:29.958144+00:00
7413,7413,688,Which map type would be most useful for urban planning and transportation?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.300871958,2025-11-19T11:21:30.701293+00:00
6890,6890,689,What is the total Cum. Equity for TDALSTM across FeaComb values 8 through 12?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.515326333,2025-11-19T11:21:31.986316+00:00
7644,7644,686,"If Load increased by 20%, what would the new Load value be?",97,Mathematics education,"MSC code: 97
Domain: Mathematics education",gpt-5-mini,7.0265845,2025-11-19T11:21:32.065270+00:00
4693,4693,690,What is the total number of 'Rem.' values that are greater than 10 across all datasets and models?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.264776042,2025-11-19T11:21:32.207348+00:00
4430,4430,691,What is the average of the Obj. values for OP across all methods?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.492107667,2025-11-19T11:21:34.122419+00:00
59,59,693,Which method shows the least improvement with RMask on the Pubmed dataset?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.607996792,2025-11-19T11:21:34.309428+00:00
3831,3831,695,"What is the average ADE value for CS-LSTM(M) under HighD for 1s, 2s, and 3s?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.004361666,2025-11-19T11:21:36.069747+00:00
1151,1151,696,What is the difference in MCC for Antigen Binding Prediction between S $^{2}$ALM and Ablang-H [15]?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,4.156541292,2025-11-19T11:21:36.364033+00:00
973,973,692,Which reward combination has the highest sum of VQ and TC values?,90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,6.563237625,2025-11-19T11:21:36.521538+00:00
892,892,694,Which operation has the highest cost?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.423853625,2025-11-19T11:21:37.410300+00:00
5908,5908,697,How much larger is the standard deviation of HSV for HSV input compared to RGB for RGB input?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.762094833,2025-11-19T11:21:38.884673+00:00
4160,4160,700,Which indicator dimension addresses 'link delay and jitter'?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,3.210346083,2025-11-19T11:21:39.575061+00:00
5154,5154,698,Which method has the highest PER score for Video Game Streams?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.521333875,2025-11-19T11:21:39.830930+00:00
32,32,699,What is the combined Gen-Azimuth value for Mol-StrucTok and - w.o. feature normalization?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.722203125,2025-11-19T11:21:40.792127+00:00
4496,4496,701,In which row number is the angle ( ϕ$_{13}$ ) found?,15,Linear and multilinear algebra; matrix theory,"MSC code: 15
Domain: Linear and multilinear algebra; matrix theory",gpt-5-mini,5.068757667,2025-11-19T11:21:41.590409+00:00
29,29,703,What is the total subject sample size for both datasets combined?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.1358855,2025-11-19T11:21:42.020773+00:00
3279,3279,702,What is the sum of µ$_{1}$ and µ$_{2}$?,0,General and overarching topics; collections,"MSC code: 00
Domain: General and overarching topics; collections",gpt-5-mini,4.936329709,2025-11-19T11:21:42.346734+00:00
1612,1612,706,Which reference uses 'CodeQL' but not 'SpotBugs'?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,3.081837334,2025-11-19T11:21:43.874096+00:00
1317,1317,704,What is the sum of the Dynamic Degree values for all Feedback Dimensions?,93,Systems theory; control,"MSC code: 93
Domain: Systems theory; control",gpt-5-mini,4.793098209,2025-11-19T11:21:44.368327+00:00
6105,6105,707,What is the difference between the highest and lowest 'ID Cons.' scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.808107417,2025-11-19T11:21:45.398673+00:00
5003,5003,708,Which model has the highest Cum. Equity value when FeaComb is 7?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.389677625,2025-11-19T11:21:45.412232+00:00
629,629,709,Which indicator dimension includes 'link delay and jitter'?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,3.409431458,2025-11-19T11:21:45.756789+00:00
4446,4446,705,What anomaly is simulated by disconnecting a transmission line at a random location?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,7.047039625,2025-11-19T11:21:46.878085+00:00
1288,1288,710,Which metric shows a perfect correlation for Novelty?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.569218375,2025-11-19T11:21:48.443456+00:00
4672,4672,711,What is the difference between the highest and lowest E_mpkpe values for Robot G1?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.287767417,2025-11-19T11:21:48.662591+00:00
521,521,712,Which section has the same page number as 'Robust actionable simulation results on large systems'?,98,None of above,"MSC code: 98
Domain: None of above",gpt-5-mini,4.710674083,2025-11-19T11:21:50.109498+00:00
3198,3198,715,Which knowledge type benefits from trainability and scalability?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,4.314103333,2025-11-19T11:21:51.192266+00:00
6659,6659,717,How many tasks have a 'BeT' percentage above 50% but a 'BeT modified version' percentage below 50%?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.491533,2025-11-19T11:21:52.154307+00:00
5823,5823,716,What is the difference between the EIIP Ry values of A and G multiplied by 100?,92,Biology and other natural sciences,"MSC code: 92
Domain: Biology and other natural sciences",gpt-5-mini,4.078141625,2025-11-19T11:21:52.521780+00:00
4205,4205,714,Calculate the difference between the 'n = 3.3 Transmittance [%]' values for structures 5 and 14.,78,"Optics, electromagnetic theory","MSC code: 78
Domain: Optics, electromagnetic theory",gpt-5-mini,6.800856666,2025-11-19T11:21:52.557794+00:00
4499,4499,713,What is the difference between the highest and lowest REG scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,7.390876917,2025-11-19T11:21:52.803767+00:00
1666,1666,718,"In Algorithm 2, what is the value of x initialized to?",68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.9635655,2025-11-19T11:21:54.073202+00:00
6669,6669,720,Which input representation uses RGB cameras as its primary data source?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,2.290787042,2025-11-19T11:21:54.445264+00:00
3477,3477,723,Which optimization method focuses on minimizing the worst-case cost?,90,"Operations research, mathematical programming","MSC code: 90
Domain: Operations research, mathematical programming",gpt-5-mini,3.956244625,2025-11-19T11:21:56.760169+00:00
7476,7476,724,Which pruning ratio shows a larger absolute difference between Without ASI and SAAP?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.504154625,2025-11-19T11:21:57.577533+00:00
1770,1770,719,What is the true value of f$_{0}$?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,6.392543041,2025-11-19T11:21:57.584932+00:00
3150,3150,722,What is the total cost [CPU-h] for models with 'HO' velocity?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,5.39040225,2025-11-19T11:21:57.948297+00:00
2456,2456,721,Which setting has the highest SNR value?,94,"Information and communication, circuits","MSC code: 94
Domain: Information and communication, circuits",gpt-5-mini,5.516648333,2025-11-19T11:21:58.038551+00:00
5181,5181,725,What is the difference between the highest and lowest 'Att' scores?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.812806916,2025-11-19T11:21:58.258227+00:00
2280,2280,726,"If the variance for α$_{1}$ and α$_{3}$ are added, what is the resulting variance range?",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.808599667,2025-11-19T11:22:00.568901+00:00
1443,1443,729,"Calculate the average of tasks completed in a row for Ablation.2 across columns 2, 3, and 4.",62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.190738042,2025-11-19T11:22:01.139126+00:00
4414,4414,728,Which model variant has the lowest 'H' value for 'Music'?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.623652834,2025-11-19T11:22:01.208691+00:00
5144,5144,727,What is the difference between the highest and lowest Vessel-MAP values?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,3.635379542,2025-11-19T11:22:01.213071+00:00
6673,6673,731,How many equations contain the expression 'A × A'?,5,Combinatorics,"MSC code: 05
Domain: Combinatorics",gpt-5-mini,4.3581525,2025-11-19T11:22:02.616555+00:00
1873,1873,732,What is the total number of studies that address either 'File Management' or 'Error Handling'?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.485042459,2025-11-19T11:22:05.054093+00:00
5407,5407,734,What is the difference between the maximum and minimum viscosity values for microfluidic techniques?,76,Fluid mechanics,"MSC code: 76
Domain: Fluid mechanics",gpt-5-mini,4.252975292,2025-11-19T11:22:05.461826+00:00
7092,7092,733,What is the difference between the highest and lowest Acc values?,62,Statistics,"MSC code: 62
Domain: Statistics",gpt-5-mini,4.6988165,2025-11-19T11:22:05.838097+00:00
7075,7075,736,How many more epochs does EA use compared to GE?,68,Computer science,"MSC code: 68
Domain: Computer science",gpt-5-mini,3.731416042,2025-11-19T11:22:06.348128+00:00
5475,5475,730,How many methods are listed that use the G + P modality?,3,Mathematical logic and foundations,"MSC code: 03
Domain: Mathematical logic and foundations",gpt-5-mini,9.612221958,2025-11-19T11:22:07.650994+00:00
